동명,주소,경도,위도,latitude,longitude
성수1가동,서울특별시 성동구 왕십리로2길 20,127.0469617,37.54303289,37.5430315367277,127.04695960542
성수1가동,서울특별시 성동구 성수일로3길 15,127.0475874,37.54277663,37.5427765716872,127.047590280127
성수1가동,서울특별시 성동구 뚝섬로1가길 17,127.0474107,37.5424328,37.5424357962046,127.047409696556
성수1가동,서울특별시 성동구 왕십리로6길 21,127.0471885,37.54566578,37.5456634424588,127.047193683992
성수1가동,서울특별시 성동구 왕십리로4길 13,127.0458491,37.54598837,37.5459903135094,127.045850465805
성수1가동,서울특별시 성동구 왕십리로4길 28-2,127.0466155,37.54712087,37.5471177960535,127.04661114401
성수1가동,서울특별시 성동구 왕십리로10길 3,127.0450309,37.54714412,37.547142735723,127.045032226992
성수1가동,서울특별시 성동구 왕십리로10길 5-13,127.0452888,37.54732641,37.5473320250896,127.045295214051
성수1가동,서울특별시 성동구 상원1길 42,127.0471263,37.54699884,37.5470024423932,127.047130139767
성수1가동,서울특별시 성동구 아차산로 33,127.0483571,37.54721599,37.5472127791217,127.048359312709
성수1가동,서울특별시 성동구 상원4길 10,127.0495484,37.54697328,37.5469763144784,127.049548590388
성수1가동,서울특별시 성동구 성수일로 87,127.0509359,37.54821886,37.5482194652274,127.050930447411
성수1가동,서울특별시 성동구 상원8길 12,127.0494173,37.54927891,37.5492795038019,127.049413752302
성수1가동,서울특별시 성동구 상원6길 15,127.0496674,37.54919082,37.5491951562554,127.049662091368
성수1가동,서울특별시 성동구 상원10길 22,127.0502578,37.54993442,37.5499371465774,127.050258171142
성수1가동,서울특별시 성동구 상원12길 30,127.0506864,37.55004599,37.5500400476309,127.050663371547
성수1가동,서울특별시 성동구 상원10나길 23,127.0482276,37.55028753,37.5502835279197,127.048223574148
성수1가동,서울특별시 성동구 왕십리로14길 30-1,127.0469959,37.54835837,37.5483631821961,127.047000972634
성수1가동,서울특별시 성동구 아차산로1가길 10,127.0466314,37.54854465,37.548543709328,127.046629685314
성수1가동,서울특별시 성동구 아차산로1길 12,127.0459463,37.54901668,37.5490179022338,127.045946925055
성수1가동,서울특별시 성동구 아차산로1길 15,127.0459531,37.54937716,37.5493811810093,127.045956767003
성수1가동,서울특별시 성동구 아차산로1길 25,127.0462604,37.55012751,37.5501324072158,127.046254853014
성수1가동,서울특별시 성동구 왕십리로16길 5,127.0448788,37.55019745,37.5502009635299,127.044879030244
성수1가동,서울특별시 성동구 서울숲길 37,127.0416914,37.54810826,37.5481104648655,127.041688751305
성수1가동,서울특별시 성동구 서울숲길 52,127.0432789,37.54786882,37.5478665461877,127.043242894002
성수1가동,서울특별시 성동구 서울숲길 36,127.040904,37.54774145,37.5478626400492,127.041318800252
성수1가동,서울특별시 성동구 서울숲2길 26,127.0415042,37.54681824,37.5468161563259,127.041500410718
성수1가동,서울특별시 성동구 서울숲2길 30,127.0420845,37.54657065,37.546568355655,127.042082933803
성수1가동,서울특별시 성동구 서울숲4길 25,127.0438648,37.54717975,37.5471761523693,127.043863069253
성수1가동,서울특별시 성동구 왕십리로5길 3,127.0443501,37.54639976,37.5464025531618,127.044349655211
성수1가동,서울특별시 성동구 서울숲길 17,127.0396189,37.5482266,37.5482464117151,127.039635833604
성수2가동,서울특별시 성동구 연무장1길 4-1,127.0501823,37.54428423,37.5443407158269,127.050179730625
성수2가동,서울특별시 성동구 둘레11길 9,127.0517822,37.53678231,37.536732072313,127.051780386442
성수2가동,서울특별시 성동구 둘레길 71,127.0515545,37.53599657,37.5359817319063,127.051545207128
성수2가동,서울특별시 성동구 아차산로7나길 13,127.0569679,37.54821306,37.5482199523148,127.056963928378
성수2가동,서울특별시 성동구 광나루로4가길23,127.0551796,37.54912686,37.5491239617699,127.05517708121
성수2가동,서울특별시 성동구 광나루로2길 19,127.0540677,37.54935224,37.5493502843062,127.054025916221
성수2가동,서울특별시 성동구 광나루로2길 8,127.0529861,37.5498662,37.5498623400238,127.052991392791
성수2가동,서울특별시 성동구 광나루로4다길 4,127.0531926,37.54875055,37.5487504185458,127.053190112372
성수2가동,서울특별시 성동구 광나루로4길 17,127.053112,37.54885803,37.5488525384771,127.053108367818
성수2가동,서울특별시 성동구 성수일로12길36,127.0546455,37.54750971,37.5475075446708,127.054650821108
성수2가동,서울특별시 성동구 아차산로7가길29,127.0552537,37.54683879,37.5468435899722,127.055250312488
성수2가동,서울특별시 성동구 아차산로7가길23,127.0551322,37.54660354,37.5466035280698,127.055134146336
성수2가동,서울특별시 성동구 아차산로7가길17,127.0549781,37.54625991,37.5462573464825,127.054979089247
성수2가동,서울특별시 성동구 연무장5가길 20-1,127.0549131,37.54333999,37.5433384122801,127.054908600031
성수2가동,서울특별시 성동구 아차산로17길 20,127.0643655,37.54397381,37.5439876673011,127.064373445506
성수2가동,서울특별시 성동구 뚝섬로15길 13,127.0600973,37.53871386,37.5386989082826,127.06006237168
성수2가동,서울특별시 성동구 뚝섬로13길 6,127.058049,37.5387246,37.5387243348443,127.058043717471
성수2가동,서울특별시 성동구 뚝섬로11길8,127.0569827,37.53894136,37.5389412736767,127.056978819815
성수2가동,서울특별시 성동구 뚝섬로13길 19,127.057665,37.53956853,,
성수2가동,서울특별시 성동구 성수이로 48,127.0553835,37.53923496,37.5392370194058,127.055384890854
성수2가동,서울특별시 성동구 성수이로10길 8,127.0560192,37.53996988,37.5399724754364,127.056022016474
성수2가동,서울특별시 성동구 성수이로16길 38,127.0607516,37.53977329,,
성수2가동,서울특별시 성동구 뚝섬로13길19,127.057665,37.53956853,,
성수2가동,서울특별시 성동구 뚝섬로17가길 20,127.0593223,37.54096033,,
성수2가동,서울특별시 성동구 뚝섬로17길 32,127.0608253,37.54021539,,
성수2가동,서울특별시 성동구 뚝섬로17길 27,127.0602287,37.53996737,37.5400096660191,127.060272637439
성수2가동,서울특별시 성동구 뚝섬로17길 15,127.0596818,37.53935932,37.5393577337345,127.059678872361
성수2가동,서울특별시 성동구 뚝섬로13길22,127.0580615,37.54043669,37.5404366739206,127.058066769768
성수2가동,서울특별시 성동구 성수이로7길 11,127.0541722,37.54017138,37.5401762459852,127.054167183575
성수2가동,서울특별시 성동구 성수이로7길 27,127.0534417,37.54157117,37.5415739384899,127.053438588226
성수2가동,서울특별시 성동구 성수일로4길 33-1,127.0526313,37.54212333,37.5421210255149,127.052636043595
성수2가동,서울특별시 성동구 둘레길 69,127.0513728,37.53604917,37.536042350322,127.051381868894
성수2가동,서울특별시 성동구 둘레11길 9,127.0517822,37.53678231,37.536732072313,127.051780386442
성수2가동,서울특별시 성동구 뚝섬로 410,127.0561754,37.53834924,37.5383489798309,127.056177284842
성수2가동,서울특별시 성동구 성덕정19길 23,127.0578914,37.53775922,37.5377562872415,127.057886711652
성수2가동,서울특별시 성동구 성덕정19길 5,127.0558249,37.53742737,37.5374393047521,127.055850628426
성수2가동,서울특별시 성동구 성덕정길 114,127.0560126,37.53689725,37.5368947543504,127.056010888619
성수2가동,서울특별시 성동구 성덕정21길 4,127.0573453,37.5370971,37.5370625938629,127.057359935451
성수2가동,서울특별시 성동구 둘레19길 7,127.0574225,37.5354578,37.5353352174478,127.057500606783
성수2가동,서울특별시 성동구 둘레길 137,127.0583567,37.53495164,37.5349520533428,127.058354876873
성수2가동,서울특별시 성동구 둘레길 119,127.0566641,37.53457773,37.53458193547,127.056662552776
성수2가동,서울특별시 성동구 둘레17길 3-1,127.0561383,37.53500604,37.5350084483896,127.056140157352
성수2가동,서울특별시 성동구 둘레길 111-1,127.0558353,37.53480539,37.5348085712975,127.055834184292
성수2가동,서울특별시 성동구 둘레15길 2,127.0553701,37.5349098,37.5349094325615,127.055368000063
성수2가동,서울특별시 성동구 둘레길 111-1,127.0558353,37.53480539,37.5348085712975,127.055834184292
성수2가동,서울특별시 성동구 성수이로2길 9-1,127.0545678,37.53572335,37.5357215140329,127.054573088306
성수2가동,서울특별시 성동구 성수이로 6,127.0537412,37.5357708,37.5357421679088,127.053741498189
성수2가동,서울특별시 성동구 성수이로 10,127.0538737,37.53603316,37.5360397989487,127.053872166819
성수2가동,서울특별시 성동구 성수이로 6길1,127.0540272,37.53642184,37.5364242726842,127.054032542996
성수2가동,서울특별시 성동구 성수이로 22,127.0542787,37.53710865,37.537112435002,127.054276528925
성수2가동,서울특별시 성동구 성덕정길104-10,127.0547537,37.53713047,37.5371292455309,127.054749603096
사근동,서울특별시 성동구 사근동길 18,127.0431504,37.56059058,37.5605885786571,127.04314962757
사근동,서울특별시 성동구 사근동길 23,127.0435753,37.56099949,37.5610044113062,127.043578599874
사근동,서울특별시 성동구 사근동길 14,127.0426208,37.56040608,37.5604068612234,127.042615988238
사근동,서울특별시 성동구 사근동2길 7-4,127.0451536,37.56060678,37.560622711672,127.045117415214
사근동,서울특별시 성동구 사근동2길 7-132,127.0461184,37.56039831,37.5604030232395,127.046115990518
사근동,서울특별시 성동구 사근동12길 4,127.0481952,37.56085656,37.5608584576252,127.048195076447
사근동,서울특별시 성동구 사근동10길 18,127.0491422,37.56026048,37.5602468278718,127.049149700443
사근동,서울특별시 성동구 사근동10길 20,127.0491557,37.56008939,37.5601050995534,127.049153342298
사근동,서울특별시 성동구 사근동11길 11,127.048102,37.56195509,37.5619592440387,127.048099919358
사근동,서울특별시 성동구 사근동11길 19-1,127.047384,37.56233676,37.5623333567075,127.047384725301
사근동,서울특별시 성동구 살곶이길 152,127.0485682,37.56267968,37.5626807523633,127.0485637597
사근동,서울특별시 성동구 살곶이길 146,127.0482079,37.56341564,37.5634195338371,127.048210874419
사근동,서울특별시 성동구 사근동11다길 30,127.047791,37.56416015,37.5641584314564,127.04779086264
사근동,서울특별시 성동구 사근동11다길 1,127.0469232,37.56386482,37.5638608180877,127.046928081443
사근동,서울특별시 성동구 사근동11길 44,127.0470115,37.56403673,37.5640374715316,127.047008328184
사근동,서울특별시 성동구 사근동11길 49-2,127.04706,37.56467687,37.5646735558897,127.04705592698
송정동,서울특별시 성동구 동일로59가길 37-5,127.0730473,37.55935103,37.5593495050579,127.073042494361
송정동,서울특별시 성동구 동일로59길 8,127.0718849,37.55816153,37.5581580157427,127.071885902854
송정동,서울특별시 성동구 동일로 291,127.072367,37.55761568,37.5576207301817,127.072362765695
송정동,서울특별시 성동구 동일로 287,127.0721016,37.55710901,37.5571067844131,127.072095965935
송정동,서울특별시 성동구 동일로57길 11,127.0710358,37.55726283,37.5572634821249,127.071031809024
송정동,서울특별시 성동구 동일로55길 15,127.0701081,37.55631844,,
송정동,서울특별시 성동구 동일로55길 10,127.0709313,37.55655919,37.5565584236592,127.07092871638
송정동,서울특별시 성동구 동일로265,127.0711051,37.55532611,37.5553280936091,127.071108627317
송정동,서울특별시 성동구 동일로43길 8-1,127.0700231,37.55404713,37.5540443707735,127.070022321959
송정동,서울특별시 성동구 송정18가길 6-1,127.0689046,37.55297509,37.5529689001887,127.068864156685
송정동,서울특별시 성동구 송정16길 2,127.067158,37.55236663,37.5523590904444,127.067168555279
송정동,서울특별시 성동구 송정길 74,127.0665571,37.55154193,37.5515443967757,127.066551966955
송정동,서울특별시 성동구 송정12바길23,127.0678988,37.55012886,37.5501248275195,127.067899861335
송정동,서울특별시 성동구 송정길 50,127.0650285,37.54979083,37.5497886613788,127.065025057738
송정동,서울특별시 성동구 송정길 42,127.0643443,37.54929885,37.5492976296597,127.064344515281
송정동,서울특별시 성동구 송정길 40,127.0641872,37.54918948,37.549190044284,127.064190293595
송정동,서울특별시 성동구 송정길 32,127.0634013,37.54868768,37.5487289822502,127.063395492673
송정동,서울특별시 성동구 송정길 10-11,127.0610718,37.54854306,37.5485358587719,127.061077187287
용답동,서울특별시 성동구 자동차시장3길 3,127.0578082,37.56149221,37.5614904261229,127.057807958936
용답동,서울특별시 성동구 용답길133,127.0546453,37.56098039,37.5609798067382,127.054643230096
용답동,서울특별시 성동구 용답길 111,127.0529984,37.56053471,37.5605312295756,127.052998155688
용답동,서울특별시 성동구 용답길 101,127.0523561,37.56120535,37.5612095171207,127.052353724756
용답동,서울특별시 성동구 용답길 95-3,127.051942,37.56172464,37.561726603233,127.051936328703
